action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25481435,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.6667', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '40.0'}]",CHEMBL5327373,"Inhibition of human recombinant MMP-12 (17 to 470 residues) Val97Leu mutant expressed in NS0 cells using (7-methoxycoumarin-4-y1)-acetyl-Pro-Leu-Gly-Leu-[3-(2,4-dinitropheny1)-L-2,3-diaminopropionyl]-Ala-Arg-NH2 as substrate preincubated with enzyme for 30 mins followed by substrate addition and measured after 10 mins by fluorescence based analysis",B,,UNDEFINED MUTATION,BAO_0000190,BAO_0000219,cell-based format,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2nc(-c3ccc(Cn4cc(CCCF)nn4)s3)no2)cc1)C(=O)O,,,CHEMBL5325449,Bioorg Med Chem,2023,"{'bei': '14.37', 'le': '0.29', 'lle': '4.50', 'sei': '5.15'}",CHEMBL5429762,,CHEMBL5429762,7.89,0,http://www.openphacts.org/units/Nanomolar,3963870,=,1,1,=,,IC50,nM,,13.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,nM,UO_0000065,,13.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25481436,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.6667', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '40.0'}]",CHEMBL5327373,"Inhibition of human recombinant MMP-12 (17 to 470 residues) Val97Leu mutant expressed in NS0 cells using (7-methoxycoumarin-4-y1)-acetyl-Pro-Leu-Gly-Leu-[3-(2,4-dinitropheny1)-L-2,3-diaminopropionyl]-Ala-Arg-NH2 as substrate preincubated with enzyme for 30 mins followed by substrate addition and measured after 10 mins by fluorescence based analysis",B,,UNDEFINED MUTATION,BAO_0000190,BAO_0000219,cell-based format,CC(C)[C@@H](NS(=O)(=O)c1ccc(-c2nc(-c3ccc(Cn4cc(CCCCCF)nn4)s3)no2)cc1)C(=O)O,,,CHEMBL5325449,Bioorg Med Chem,2023,"{'bei': '13.07', 'le': '0.26', 'lle': '3.37', 'sei': '4.92'}",CHEMBL5428131,,CHEMBL5428131,7.54,0,http://www.openphacts.org/units/Nanomolar,3963871,=,1,1,=,,IC50,nM,,29.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,nM,UO_0000065,,29.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25481437,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.6667', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '40.0'}]",CHEMBL5327373,"Inhibition of human recombinant MMP-12 (17 to 470 residues) Val97Leu mutant expressed in NS0 cells using (7-methoxycoumarin-4-y1)-acetyl-Pro-Leu-Gly-Leu-[3-(2,4-dinitropheny1)-L-2,3-diaminopropionyl]-Ala-Arg-NH2 as substrate preincubated with enzyme for 30 mins followed by substrate addition and measured after 10 mins by fluorescence based analysis",B,,UNDEFINED MUTATION,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(-c2noc(-c3ccc(S(=O)(=O)N(C)[C@@H](C(=O)O)C(C)C)cc3)n2)s1,,,CHEMBL5325449,Bioorg Med Chem,2023,"{'bei': '17.06', 'le': '0.35', 'lle': '3.93', 'sei': '6.54'}",CHEMBL5401833,,CHEMBL5401833,7.43,0,http://www.openphacts.org/units/Nanomolar,3963872,=,1,1,=,,IC50,nM,,37.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,nM,UO_0000065,,37.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25481438,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.6667', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '40.0'}]",CHEMBL5327373,"Inhibition of human recombinant MMP-12 (17 to 470 residues) Val97Leu mutant expressed in NS0 cells using (7-methoxycoumarin-4-y1)-acetyl-Pro-Leu-Gly-Leu-[3-(2,4-dinitropheny1)-L-2,3-diaminopropionyl]-Ala-Arg-NH2 as substrate preincubated with enzyme for 30 mins followed by substrate addition and measured after 10 mins by fluorescence based analysis",B,,UNDEFINED MUTATION,BAO_0000190,BAO_0000219,cell-based format,CCN([C@@H](C(=O)O)C(C)C)S(=O)(=O)c1ccc(-c2nc(-c3ccc(C)s3)no2)cc1,,,CHEMBL5325449,Bioorg Med Chem,2023,"{'bei': '16.10', 'le': '0.33', 'lle': '3.35', 'sei': '6.37'}",CHEMBL5267731,,CHEMBL5267731,7.24,0,http://www.openphacts.org/units/Nanomolar,3963873,=,1,1,=,,IC50,nM,,58.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,nM,UO_0000065,,58.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25481439,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.6667', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '40.0'}]",CHEMBL5327373,"Inhibition of human recombinant MMP-12 (17 to 470 residues) Val97Leu mutant expressed in NS0 cells using (7-methoxycoumarin-4-y1)-acetyl-Pro-Leu-Gly-Leu-[3-(2,4-dinitropheny1)-L-2,3-diaminopropionyl]-Ala-Arg-NH2 as substrate preincubated with enzyme for 30 mins followed by substrate addition and measured after 10 mins by fluorescence based analysis",B,,UNDEFINED MUTATION,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(-c2noc(-c3ccc(S(=O)(=O)N(CCF)[C@@H](C(=O)O)C(C)C)cc3)n2)s1,,,CHEMBL5325449,Bioorg Med Chem,2023,"{'bei': '15.92', 'le': '0.33', 'lle': '3.60', 'sei': '6.55'}",CHEMBL5424250,,CHEMBL5424250,7.44,0,http://www.openphacts.org/units/Nanomolar,3963874,=,1,1,=,,IC50,nM,,36.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,nM,UO_0000065,,36.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25481440,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.6667', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '40.0'}]",CHEMBL5327373,"Inhibition of human recombinant MMP-12 (17 to 470 residues) Val97Leu mutant expressed in NS0 cells using (7-methoxycoumarin-4-y1)-acetyl-Pro-Leu-Gly-Leu-[3-(2,4-dinitropheny1)-L-2,3-diaminopropionyl]-Ala-Arg-NH2 as substrate preincubated with enzyme for 30 mins followed by substrate addition and measured after 10 mins by fluorescence based analysis",B,,UNDEFINED MUTATION,BAO_0000190,BAO_0000219,cell-based format,CCCCN([C@@H](C(=O)O)C(C)C)S(=O)(=O)c1ccc(-c2nc(-c3ccc(C)s3)no2)cc1,,,CHEMBL5325449,Bioorg Med Chem,2023,"{'bei': '14.61', 'le': '0.30', 'lle': '2.31', 'sei': '6.14'}",CHEMBL5396285,,CHEMBL5396285,6.98,0,http://www.openphacts.org/units/Nanomolar,3963875,=,1,1,=,,IC50,nM,,105.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,nM,UO_0000065,,105.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25481441,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.6667', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '40.0'}]",CHEMBL5327373,"Inhibition of human recombinant MMP-12 (17 to 470 residues) Val97Leu mutant expressed in NS0 cells using (7-methoxycoumarin-4-y1)-acetyl-Pro-Leu-Gly-Leu-[3-(2,4-dinitropheny1)-L-2,3-diaminopropionyl]-Ala-Arg-NH2 as substrate preincubated with enzyme for 30 mins followed by substrate addition and measured after 10 mins by fluorescence based analysis",B,,UNDEFINED MUTATION,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(-c2noc(-c3ccc(S(=O)(=O)N(CCCCF)[C@@H](C(=O)O)C(C)C)cc3)n2)s1,,,CHEMBL5325449,Bioorg Med Chem,2023,"{'bei': '14.91', 'le': '0.31', 'lle': '2.77', 'sei': '6.50'}",CHEMBL5406867,,CHEMBL5406867,7.39,0,http://www.openphacts.org/units/Nanomolar,3963876,=,1,1,=,,IC50,nM,,41.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,nM,UO_0000065,,41.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25481442,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.6667', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '40.0'}]",CHEMBL5327373,"Inhibition of human recombinant MMP-12 (17 to 470 residues) Val97Leu mutant expressed in NS0 cells using (7-methoxycoumarin-4-y1)-acetyl-Pro-Leu-Gly-Leu-[3-(2,4-dinitropheny1)-L-2,3-diaminopropionyl]-Ala-Arg-NH2 as substrate preincubated with enzyme for 30 mins followed by substrate addition and measured after 10 mins by fluorescence based analysis",B,,UNDEFINED MUTATION,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(-c2noc(-c3ccc(S(=O)(=O)N(CCCC(F)(F)F)[C@@H](C(=O)O)C(C)C)cc3)n2)s1,,,CHEMBL5325449,Bioorg Med Chem,2023,"{'bei': '12.76', 'le': '0.26', 'lle': '1.57', 'sei': '5.97'}",CHEMBL5419103,,CHEMBL5419103,6.79,0,http://www.openphacts.org/units/Nanomolar,3963877,=,1,1,=,,IC50,nM,,164.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,nM,UO_0000065,,164.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25481443,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.6667', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '40.0'}]",CHEMBL5327373,"Inhibition of human recombinant MMP-12 (17 to 470 residues) Val97Leu mutant expressed in NS0 cells using (7-methoxycoumarin-4-y1)-acetyl-Pro-Leu-Gly-Leu-[3-(2,4-dinitropheny1)-L-2,3-diaminopropionyl]-Ala-Arg-NH2 as substrate preincubated with enzyme for 30 mins followed by substrate addition and measured after 10 mins by fluorescence based analysis",B,,UNDEFINED MUTATION,BAO_0000190,BAO_0000219,cell-based format,CCCN([C@@H](C(=O)O)C(C)C)S(=O)(=O)c1ccc(-c2nc(-c3ccc(C)s3)no2)cc1,,,CHEMBL5325449,Bioorg Med Chem,2023,"{'bei': '16.36', 'le': '0.33', 'lle': '3.31', 'sei': '6.68'}",CHEMBL5434496,,CHEMBL5434496,7.58,0,http://www.openphacts.org/units/Nanomolar,3963878,=,1,1,=,,IC50,nM,,26.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,nM,UO_0000065,,26.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25481444,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.6667', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '40.0'}]",CHEMBL5327373,"Inhibition of human recombinant MMP-12 (17 to 470 residues) Val97Leu mutant expressed in NS0 cells using (7-methoxycoumarin-4-y1)-acetyl-Pro-Leu-Gly-Leu-[3-(2,4-dinitropheny1)-L-2,3-diaminopropionyl]-Ala-Arg-NH2 as substrate preincubated with enzyme for 30 mins followed by substrate addition and measured after 10 mins by fluorescence based analysis",B,,UNDEFINED MUTATION,BAO_0000190,BAO_0000219,cell-based format,CCCCCN([C@@H](C(=O)O)C(C)C)S(=O)(=O)c1ccc(-c2nc(-c3ccc(C)s3)no2)cc1,,,CHEMBL5325449,Bioorg Med Chem,2023,"{'bei': '13.81', 'le': '0.28', 'lle': '1.73', 'sei': '5.98'}",CHEMBL5406674,,CHEMBL5406674,6.79,0,http://www.openphacts.org/units/Nanomolar,3963879,=,1,1,=,,IC50,nM,,162.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,nM,UO_0000065,,162.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25481445,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.6667', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '40.0'}]",CHEMBL5327373,"Inhibition of human recombinant MMP-12 (17 to 470 residues) Val97Leu mutant expressed in NS0 cells using (7-methoxycoumarin-4-y1)-acetyl-Pro-Leu-Gly-Leu-[3-(2,4-dinitropheny1)-L-2,3-diaminopropionyl]-Ala-Arg-NH2 as substrate preincubated with enzyme for 30 mins followed by substrate addition and measured after 10 mins by fluorescence based analysis",B,,UNDEFINED MUTATION,BAO_0000190,BAO_0000219,cell-based format,CCCCCCN([C@@H](C(=O)O)C(C)C)S(=O)(=O)c1ccc(-c2nc(-c3ccc(C)s3)no2)cc1,,,CHEMBL5325449,Bioorg Med Chem,2023,"{'bei': '12.42', 'le': '0.25', 'lle': '0.83', 'sei': '5.53'}",CHEMBL5420372,,CHEMBL5420372,6.28,0,http://www.openphacts.org/units/Nanomolar,3963880,=,1,1,=,,IC50,nM,,527.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,nM,UO_0000065,,527.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25481446,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.6667', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '40.0'}]",CHEMBL5327373,"Inhibition of human recombinant MMP-12 (17 to 470 residues) Val97Leu mutant expressed in NS0 cells using (7-methoxycoumarin-4-y1)-acetyl-Pro-Leu-Gly-Leu-[3-(2,4-dinitropheny1)-L-2,3-diaminopropionyl]-Ala-Arg-NH2 as substrate preincubated with enzyme for 30 mins followed by substrate addition and measured after 10 mins by fluorescence based analysis",B,,UNDEFINED MUTATION,BAO_0000190,BAO_0000219,cell-based format,CCCCCCCCN([C@@H](C(=O)O)C(C)C)S(=O)(=O)c1ccc(-c2nc(-c3ccc(C)s3)no2)cc1,,,CHEMBL5325449,Bioorg Med Chem,2023,"{'bei': '10.20', 'le': '0.21', 'lle': '-0.79', 'sei': '4.79'}",CHEMBL5405287,,CHEMBL5405287,5.44,0,http://www.openphacts.org/units/Nanomolar,3963881,=,1,1,=,,IC50,nM,,3600.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,nM,UO_0000065,,3600.0
,,25481447,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.6667', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '40.0'}]",CHEMBL5327373,"Inhibition of human recombinant MMP-12 (17 to 470 residues) Val97Leu mutant expressed in NS0 cells using (7-methoxycoumarin-4-y1)-acetyl-Pro-Leu-Gly-Leu-[3-(2,4-dinitropheny1)-L-2,3-diaminopropionyl]-Ala-Arg-NH2 as substrate preincubated with enzyme for 30 mins followed by substrate addition and measured after 10 mins by fluorescence based analysis",B,,UNDEFINED MUTATION,BAO_0000190,BAO_0000219,cell-based format,CCCCCCCCCCCCCCCCN([C@@H](C(=O)O)C(C)C)S(=O)(=O)c1ccc(-c2nc(-c3ccc(C)s3)no2)cc1,,,CHEMBL5325449,Bioorg Med Chem,2023,,CHEMBL5438981,,CHEMBL5438981,,0,http://www.openphacts.org/units/Nanomolar,3963882,>,1,1,>,,IC50,nM,,10000.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,nM,UO_0000065,,10000.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25481448,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.6667', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '40.0'}]",CHEMBL5327373,"Inhibition of human recombinant MMP-12 (17 to 470 residues) Val97Leu mutant expressed in NS0 cells using (7-methoxycoumarin-4-y1)-acetyl-Pro-Leu-Gly-Leu-[3-(2,4-dinitropheny1)-L-2,3-diaminopropionyl]-Ala-Arg-NH2 as substrate preincubated with enzyme for 30 mins followed by substrate addition and measured after 10 mins by fluorescence based analysis",B,,UNDEFINED MUTATION,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(-c2noc(-c3ccc(S(=O)(=O)N(Cc4ccccc4)[C@@H](C(=O)O)C(C)C)cc3)n2)s1,,,CHEMBL5325449,Bioorg Med Chem,2023,"{'bei': '13.58', 'le': '0.27', 'lle': '1.88', 'sei': '6.12'}",CHEMBL5395662,,CHEMBL5395662,6.95,0,http://www.openphacts.org/units/Nanomolar,3963883,=,1,1,=,,IC50,nM,,113.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,nM,UO_0000065,,113.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25481449,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.6667', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '40.0'}]",CHEMBL5327373,"Inhibition of human recombinant MMP-12 (17 to 470 residues) Val97Leu mutant expressed in NS0 cells using (7-methoxycoumarin-4-y1)-acetyl-Pro-Leu-Gly-Leu-[3-(2,4-dinitropheny1)-L-2,3-diaminopropionyl]-Ala-Arg-NH2 as substrate preincubated with enzyme for 30 mins followed by substrate addition and measured after 10 mins by fluorescence based analysis",B,,UNDEFINED MUTATION,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(-c2noc(-c3ccc(S(=O)(=O)N(CCCCCCCCCCCCN=[N+]=[N-])[C@@H](C(=O)O)C(C)C)cc3)n2)s1,,,CHEMBL5325449,Bioorg Med Chem,2023,"{'bei': '8.56', 'le': '0.17', 'lle': '-2.68', 'sei': '3.32'}",CHEMBL5413782,,CHEMBL5413782,5.40,0,http://www.openphacts.org/units/Nanomolar,3963884,=,1,1,=,,IC50,nM,,4000.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,nM,UO_0000065,,4000.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25481450,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.6667', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '40.0'}]",CHEMBL5327373,"Inhibition of human recombinant MMP-12 (17 to 470 residues) Val97Leu mutant expressed in NS0 cells using (7-methoxycoumarin-4-y1)-acetyl-Pro-Leu-Gly-Leu-[3-(2,4-dinitropheny1)-L-2,3-diaminopropionyl]-Ala-Arg-NH2 as substrate preincubated with enzyme for 30 mins followed by substrate addition and measured after 10 mins by fluorescence based analysis",B,,UNDEFINED MUTATION,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(-c2noc(-c3ccc(S(=O)(=O)N(CCOCOCCCOCCN=[N+]=[N-])[C@@H](C(=O)O)C(C)C)cc3)n2)s1,,,CHEMBL5325449,Bioorg Med Chem,2023,"{'bei': '10.82', 'le': '0.22', 'lle': '2.16', 'sei': '3.55'}",CHEMBL5430097,,CHEMBL5430097,6.74,0,http://www.openphacts.org/units/Nanomolar,3963885,=,1,1,=,,IC50,nM,,182.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,nM,UO_0000065,,182.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25663827,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.25', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '75.0'}]",CHEMBL5374283,Inhibition of recombinant human MMP12 using MOCAc-Pro-Leu-Gly-Leu-A2pr-(Dnp)-Ala-Arg-NH2 as substrate preincubated with compound for 15 mins followed by substrate addition and measured after 1 hrs by fluorescence based analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)C[C@H](NC(=O)CNC(=O)CC[C@H](NS(=O)(=O)c1ccc(Cl)c(C(F)(F)F)c1)C(=O)O)C(=O)N[C@H](C(=O)N1CCC[C@H]1CC(N)=O)C(C)(C)C,,,CHEMBL5370641,J Med Chem,2023,"{'bei': '7.07', 'le': '0.15', 'lle': '3.63', 'sei': '2.36'}",CHEMBL5402198,,CHEMBL5402198,5.54,0,http://www.openphacts.org/units/Nanomolar,3998860,=,1,1,=,,IC50,nM,,2900.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,nM,UO_0000065,,2900.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25663828,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.25', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '75.0'}]",CHEMBL5374283,Inhibition of recombinant human MMP12 using MOCAc-Pro-Leu-Gly-Leu-A2pr-(Dnp)-Ala-Arg-NH2 as substrate preincubated with compound for 15 mins followed by substrate addition and measured after 1 hrs by fluorescence based analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)[C@H](NC(=O)[C@H](Cc1ccncc1)NC(=O)CNC(=O)CC[C@H](NS(=O)(=O)c1ccc(Cl)c(C(F)(F)F)c1)C(=O)O)C(=O)N1CCC[C@H]1CC(N)=O,,,CHEMBL5370641,J Med Chem,2023,"{'bei': '7.19', 'le': '0.15', 'lle': '4.38', 'sei': '2.38'}",CHEMBL5417105,,CHEMBL5417105,5.89,0,http://www.openphacts.org/units/Nanomolar,3998873,=,1,1,=,,IC50,nM,,1300.0,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,nM,UO_0000065,,1300.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25872552,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.3333', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '20.0'}]",CHEMBL5513334,"Inhibition of human MMP-12 using 7-methoxycoumarin-4-yl)acetyl-Pro-Leu-Gly-Leu-(N3-(2,4-dinitrophenyl)-L-2,3-diaminopropionyl)-Ala-Arg-NH2 as substrate preincubated for 5 mins followed by enzyme addition and measured after 15 mins by fluorescence based analysis",B,,,BAO_0000190,BAO_0000357,single protein format,C[C@H](C[C@H](COC(=O)CCC(=O)O)NC(=O)c1ccc(Oc2ccccc2)cc1)C(=O)NO,,,CHEMBL5512611,Eur J Med Chem,2024,"{'bei': '18.73', 'le': '0.36', 'lle': '6.07', 'sei': '5.68'}",CHEMBL5568549,,CHEMBL5568549,8.59,0,http://www.openphacts.org/units/Nanomolar,4062301,=,1,1,=,,IC50,nM,,2.6,CHEMBL4393,Homo sapiens,Macrophage metalloelastase,9606,,,IC50,nM,UO_0000065,,2.6
